price_per_month,metro_nearest_time,total_area,floor,has_bath_flg,has_shower_flg,has_internet_flg,has_ac_flg,has_room_furniture_flg,has_kitchen_furniture_flg,has_dishwasher_flg,has_washer_flg,has_tv_flg,has_fridge_flg,utility_fixed_bill,utility_usage_bill_flg,utility_counters_extra_flg,deposit,comission,prepayment_months_cnt,rent_term_months_cnt,combined_bathrooms_cnt,separate_bathrooms_cnt,repair_cat,freight_elevators_cnt,passenger_elevators_cnt,parking_cat,heating_cat,balcony_cnt,loggia_cnt,has_garbage_chute_flg,has_concierge_flg,entrances_cnt,individual_project_flg,era_cat,house_type_monolithic_flg,house_type_monolithic_brick_flg,house_type_panel_flg,district_krasnogvardeysky_flg,district_krasnoselsky_flg,district_moskovsky_flg,district_nevsky_flg,district_other_flg,district_primorsky_flg,district_vyborgsky_flg
30000,10,36.44,0.61,0,0,1,0,1,1,0,1,1,1,3000,0,1,30000,0.5,1,12,1,0,2,1,2,1,1,0,1,0,0,15,1,4,0,1,0,0,1,0,0,0,0,0
30000,8,25.0,0.76,0,1,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,2,0,3,1,1,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,1,0
30000,24,28.0,0.6,0,0,1,0,1,1,0,1,0,1,3000,0,1,30000,1.0,0,3,1,0,1,0,1,0,1,0,1,0,0,6,1,3,0,0,1,0,0,0,1,0,0,0
29000,8,31.1,0.21,0,1,1,0,1,1,1,1,1,1,3700,0,1,29000,0.5,1,12,1,0,2,0,4,1,3,0,1,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
30000,6,14.0,0.4,0,1,1,0,1,1,0,1,1,1,3000,0,1,30000,0.0,1,3,1,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
28000,14,28.0,0.88,1,0,1,0,1,0,0,1,1,1,5000,0,0,28000,1.0,1,3,1,0,1,1,0,1,1,0,1,0,0,6,1,4,0,1,0,0,1,0,0,0,0,0
33000,6,45.0,0.38,1,0,1,0,1,1,0,1,1,1,0,1,1,25000,0.7,1,3,0,0,2,0,2,0,1,0,1,1,0,7,0,3,0,0,0,0,0,0,0,0,1,0
28000,6,37.0,0.86,0,1,0,0,1,1,0,1,0,1,5000,0,1,28000,0.6,1,3,1,0,1,0,1,0,1,0,1,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0
30000,20,30.0,0.5,0,1,0,0,1,1,0,1,1,1,3000,0,1,30000,0.5,1,12,1,0,2,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,20,27.4,0.42,1,0,1,0,1,1,0,1,1,1,3000,0,1,30000,0.0,1,12,0,0,2,0,1,1,1,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0
30000,18,25.0,0.25,0,1,1,0,1,1,0,1,0,1,3000,0,1,25000,0.7,1,12,1,0,2,1,0,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
33000,7,19.0,0.25,0,1,1,0,1,1,0,1,1,1,0,0,1,30000,0.0,1,3,1,0,3,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
33000,12,30.0,0.67,0,1,1,0,1,1,0,1,1,1,0,1,1,33000,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
29000,18,32.0,0.18,1,0,1,0,1,1,0,1,1,1,4000,0,1,30000,0.5,1,12,1,0,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
25000,18,44.0,0.6,1,0,1,0,1,1,0,1,0,1,8000,0,1,20000,0.8,1,12,1,0,1,0,0,1,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0
30000,25,32.0,0.33,1,0,1,0,1,1,0,1,1,1,3000,0,1,30000,0.5,1,12,0,1,1,0,0,0,1,0,0,0,0,8,0,2,0,0,1,0,0,0,0,1,0,0
30000,17,38.9,0.5,1,0,0,0,1,1,0,1,1,1,3000,0,1,30,0.5,1,3,0,0,1,0,1,1,0,0,1,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0
28000,5,37.0,0.23,1,0,1,0,1,1,0,1,0,1,5000,0,1,28000,0.5,1,12,0,1,1,1,1,1,1,0,0,1,0,4,0,2,0,0,1,0,1,0,0,0,0,0
30000,5,38.0,0.17,1,0,1,0,1,1,0,1,1,1,3000,0,1,30000,0.5,1,12,1,0,1,0,0,0,0,1,0,0,0,7,0,3,1,0,0,0,0,0,0,0,1,0
30000,5,28.0,0.6,1,0,1,0,1,1,0,1,0,1,3000,0,1,30000,1.0,1,12,1,0,2,1,2,0,1,1,0,0,0,10,0,4,0,0,0,0,0,1,0,0,0,0
30000,10,33.0,0.67,1,0,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,0,1,1,0,1,1,1,1,0,0,0,5,0,2,0,0,1,0,0,0,0,1,0,0
29000,7,40.0,0.92,1,0,1,0,1,1,0,1,0,1,4300,0,1,29000,0.3,1,12,0,0,1,0,1,0,3,0,1,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0
29000,10,30.0,0.56,1,0,1,0,1,1,0,1,1,1,4000,0,1,29000,0.5,1,12,0,1,2,0,1,1,1,1,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0
30000,7,35.8,0.64,0,0,0,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,2,0,0,2,1,0,1,0,0,5,0,4,0,1,0,0,0,0,1,0,0,0
30000,14,35.0,0.2,0,1,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,1,1,1,1,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
33000,14,35.7,0.62,1,0,1,0,1,1,0,1,1,0,0,1,1,33000,0.5,1,12,1,0,2,0,1,1,1,0,1,0,0,3,1,4,0,0,1,0,0,0,0,0,1,0
30000,19,30.0,0.78,1,0,0,0,1,1,0,1,1,1,3000,0,1,30000,0.6,1,3,1,0,1,0,1,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0
29000,7,42.0,0.7,1,0,1,0,1,0,0,1,1,1,4500,0,1,29000,0.7,1,12,0,1,1,0,1,1,1,0,1,0,0,7,1,3,0,0,1,0,0,0,0,1,0,0
31000,15,25.0,0.62,0,1,0,1,1,1,1,1,1,1,2500,0,1,31000,0.7,1,12,1,0,3,0,2,1,1,0,0,0,0,12,1,4,1,0,0,0,1,0,0,0,0,0
30000,14,33.3,0.3,0,0,0,0,1,0,0,1,1,1,3500,0,1,30000,0.5,1,12,1,0,2,1,1,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
30000,13,23.8,1.0,0,1,1,0,1,1,1,1,1,1,3500,0,1,30000,0.5,1,12,1,0,2,0,1,0,1,0,1,0,0,8,1,4,0,1,0,0,1,0,0,0,0,0
29000,6,25.0,0.37,1,0,1,0,1,1,0,1,0,1,4500,0,1,29000,0.7,1,12,1,0,2,0,1,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0
30000,21,24.0,0.83,0,1,1,0,1,1,0,1,0,1,3500,0,1,0,0.5,1,12,1,0,1,1,1,1,1,1,0,0,0,8,0,4,0,1,0,0,0,1,0,0,0,0
30000,18,28.0,0.52,1,0,0,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,3,3,3,1,3,0,1,1,0,6,1,4,0,0,0,0,0,0,1,0,0,0
33000,8,26.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,33000,0.5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
30000,7,23.9,0.28,0,1,1,0,1,1,1,1,1,1,3000,0,1,30000,0.57,1,12,1,0,3,2,2,1,1,0,1,0,0,6,0,4,0,1,0,0,0,0,0,0,1,0
30000,7,37.0,0.94,1,0,1,0,1,1,0,1,0,1,3500,0,1,30000,1.0,1,12,0,1,1,1,1,1,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0
31000,7,19.0,0.33,0,0,1,0,1,1,1,1,1,1,2500,0,1,31000,0.5,1,12,1,0,3,0,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0
29000,12,25.7,0.56,1,0,0,0,1,0,0,1,0,1,4500,0,1,29000,0.5,1,3,0,0,1,0,1,0,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0
30000,6,25.0,0.71,0,0,0,0,1,1,0,1,0,1,3500,0,1,30000,0.5,1,12,1,0,2,0,0,0,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,1,0,0
30000,21,35.0,0.88,0,0,1,0,0,1,0,1,0,1,3500,0,1,30000,0.5,1,12,1,0,2,0,1,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,8,35.0,0.48,1,0,1,0,1,1,0,1,0,1,3500,0,1,30000,0.6,1,12,1,0,2,0,3,1,1,0,1,0,0,10,1,4,0,1,0,0,0,0,0,0,1,0
30000,12,25.0,0.92,0,0,1,0,1,1,0,1,0,1,3500,0,1,30000,0.5,1,12,1,0,3,1,1,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
33000,11,27.0,0.58,0,1,1,0,1,1,0,1,1,1,0,1,1,33000,0.2,1,12,1,0,0,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
30000,8,38.0,0.62,1,0,0,0,1,1,0,1,0,1,3700,0,1,30000,0.6,1,12,0,1,2,0,4,0,3,0,1,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
29000,19,30.0,0.5,1,0,0,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,0,1,1,0,1,0,1,0,0,0,0,20,0,2,0,0,1,0,0,0,0,1,0,0
30000,12,32.8,0.78,1,0,0,0,1,1,0,1,1,1,3700,0,1,30000,0.0,1,3,0,0,2,0,1,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
33000,15,33.0,0.56,1,0,1,0,1,1,1,1,1,1,0,1,1,33000,0.5,1,12,1,0,2,1,0,0,1,0,1,0,0,6,0,4,1,0,0,0,1,0,0,0,0,0
30000,18,25.8,0.71,0,0,0,0,1,0,0,0,0,0,3500,0,1,30000,1.0,1,12,1,0,2,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
33000,6,58.9,0.8,1,0,1,0,1,1,0,1,1,1,0,1,1,30000,0.88,1,12,0,1,2,0,0,0,1,0,1,0,0,3,0,3,0,0,1,0,0,0,0,1,0,0
30000,6,27.0,0.5,0,1,1,0,0,0,0,0,0,0,3000,0,1,30000,0.5,1,12,0,1,1,1,1,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
25000,5,53.0,0.25,1,0,1,0,1,1,0,1,1,1,8500,0,1,12500,1.0,1,12,0,1,1,1,1,1,1,2,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,1
30000,17,33.5,0.5,1,0,0,0,1,1,0,1,0,1,3500,0,1,30000,0.65,1,12,0,1,1,0,1,1,0,0,1,0,0,7,0,2,0,0,1,0,0,0,1,0,0,0
29000,13,37.0,0.79,1,0,0,0,1,1,0,0,0,0,5000,0,1,30000,0.6,0,12,0,1,1,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0
30000,6,27.3,0.37,1,0,1,0,1,1,0,1,0,1,4000,0,1,30000,1.0,1,12,1,0,2,1,4,1,1,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1
30000,8,20.7,0.76,0,0,1,0,1,1,0,1,0,1,3500,0,1,30000,0.7,1,12,1,0,1,0,3,1,3,1,0,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
34000,11,35.0,0.37,1,0,1,0,1,1,1,1,1,1,0,1,1,17500,1.0,1,12,1,0,2,1,1,0,1,1,0,1,0,10,1,4,0,1,0,0,1,0,0,0,0,0
30000,6,35.4,1.0,1,0,0,0,1,1,0,1,0,1,3500,0,1,30000,0.0,1,12,0,1,1,0,1,0,1,1,0,1,0,7,0,2,0,0,1,0,1,0,0,0,0,0
30000,20,32.0,0.89,1,0,0,0,1,1,0,1,0,1,3500,0,1,30000,0.5,1,12,0,1,1,0,1,1,3,0,0,0,0,8,0,2,0,0,1,0,0,0,0,1,0,0
30000,21,30.0,0.8,0,0,1,0,1,1,0,1,0,1,4000,0,1,30000,1.0,0,12,1,0,2,0,2,1,1,0,1,0,0,7,0,4,0,1,0,0,0,1,0,0,0,0
30000,17,25.0,1.0,0,1,1,0,1,1,0,1,0,1,3500,0,1,30000,0.5,1,12,1,0,2,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
33000,25,28.0,0.93,0,1,1,0,1,1,1,1,0,1,1000,0,1,33000,0.5,1,12,1,0,2,1,1,2,1,1,0,0,0,11,1,4,0,1,0,0,0,0,1,0,0,0
30000,20,25.0,0.19,0,1,1,0,1,1,0,1,1,1,3500,0,1,10000,0.5,1,3,1,0,2,1,3,2,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
30000,14,31.0,0.8,1,0,1,0,1,1,0,1,1,1,3500,0,1,30000,0.8,1,12,1,0,1,0,0,1,1,1,0,0,0,4,1,2,0,0,1,1,0,0,0,0,0,0
29999,20,45.0,0.22,0,1,1,0,1,1,0,1,1,1,4500,0,1,30000,0.77,1,12,0,1,1,0,1,1,1,0,1,1,0,12,0,2,0,0,1,0,0,0,0,0,0,1
30000,10,25.0,0.52,0,1,1,0,1,1,0,1,1,1,3500,0,1,30000,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1
30000,15,33.4,0.33,1,0,1,0,1,1,0,0,1,1,4000,0,1,30000,0.35,1,12,1,0,1,1,2,1,1,0,1,0,0,15,1,4,1,0,0,0,0,1,0,0,0,0
29000,6,37.0,0.16,1,0,0,0,1,1,0,1,0,1,4500,0,1,20000,0.6,1,12,0,1,1,0,2,1,1,0,0,0,0,5,0,4,0,0,1,1,0,0,0,0,0,0
30000,11,33.5,0.22,1,0,0,0,1,1,0,1,0,1,3500,0,1,30000,0.6,1,12,1,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
29000,8,35.0,0.76,1,0,0,0,1,1,0,1,0,1,5000,0,1,29000,0.5,1,12,0,1,1,2,1,1,1,0,1,0,0,3,1,4,0,0,0,0,0,0,1,0,0,0
30000,17,29.0,0.39,0,1,1,0,1,1,0,1,1,1,3500,0,1,10000,1.0,1,3,1,0,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
34000,4,15.0,0.2,0,1,1,0,1,1,0,1,1,1,0,1,1,34000,0.0,1,3,1,0,3,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0
30000,9,18.2,0.5,0,1,1,0,1,1,0,1,1,1,3500,0,1,30000,0.5,1,12,1,0,3,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
30000,202620,32.0,0.67,1,0,0,0,1,1,0,1,0,1,4000,0,0,30000,1.0,1,3,0,1,1,1,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0
30000,3,43.0,0.31,0,0,1,0,1,1,0,1,0,1,4000,0,1,30000,0.5,0,3,1,0,0,0,2,1,1,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,1,0
28000,20,36.7,0.82,1,0,1,0,1,1,0,1,0,1,5500,0,1,28000,0.5,1,12,0,1,2,0,2,1,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0
30000,6,32.0,0.58,1,0,1,0,1,1,0,1,1,1,3500,0,1,30000,0.7,1,12,0,1,1,0,2,1,0,0,1,1,0,5,0,2,0,0,1,1,0,0,0,0,0,0
30000,19,26.9,0.31,1,0,1,0,1,1,0,1,0,1,4000,0,1,30000,0.5,1,12,1,0,3,1,1,1,3,0,1,1,0,6,1,4,1,0,0,0,0,1,0,0,0,0
30000,20,33.5,0.6,0,0,1,0,0,1,1,1,0,1,4000,0,1,30000,0.5,1,12,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34000,10,34.0,0.69,0,1,1,1,1,1,1,1,1,1,0,1,1,17500,1.0,1,12,1,0,2,1,1,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0
30000,15,34.0,0.78,0,1,1,0,1,1,0,1,0,1,4000,0,1,30000,0.8,1,12,1,0,2,1,1,0,1,1,0,0,0,2,1,4,0,0,1,0,0,0,0,0,1,0
30000,14,30.5,1.0,0,1,1,0,1,1,0,1,1,1,4000,0,1,30000,0.0,1,12,1,0,2,2,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
31000,25,38.0,0.37,1,0,0,0,1,1,0,1,0,1,3000,0,1,33000,0.5,1,3,0,1,1,1,2,0,3,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,1,0
29000,8,52.0,0.78,1,0,1,0,1,1,0,1,0,1,5000,0,1,30000,0.6,1,12,0,1,1,0,1,1,1,1,0,0,0,7,0,2,1,0,0,1,0,0,0,0,0,0
34000,11,14.0,0.33,0,1,1,0,1,1,0,1,1,1,0,1,1,30000,0.4,1,3,1,0,2,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
32000,19,43.9,0.56,1,0,1,0,1,0,0,1,0,1,2000,0,1,32000,1.0,1,12,0,1,1,0,1,1,3,1,0,0,0,7,1,3,0,0,0,0,0,0,0,1,0,0
30000,8,28.0,0.52,1,1,1,1,1,1,0,1,1,1,4000,0,1,33000,0.5,1,12,0,0,2,0,1,1,1,0,1,0,0,7,0,4,0,1,0,1,0,0,0,0,0,0
30000,22,32.5,0.92,1,0,1,0,1,1,0,1,1,1,4000,0,1,20000,0.4,1,12,0,1,1,2,2,1,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1
30000,6,16.0,0.33,0,1,1,0,1,1,0,1,1,1,4000,0,1,30000,0.0,1,3,1,0,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
30000,12,42.0,0.7,1,0,1,0,1,1,0,1,1,1,4000,0,1,30000,0.5,1,12,0,1,2,1,1,1,1,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,1
30000,11,30.0,0.11,1,0,1,0,1,1,0,1,0,1,4000,0,1,30000,0.7,1,12,1,0,1,0,1,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1
30000,16,23.0,0.13,0,1,1,0,1,1,0,1,1,1,4000,0,1,30000,0.8,1,12,1,0,3,1,3,2,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
30000,6,50.0,0.7,0,0,0,0,0,0,0,0,0,0,4000,0,1,30000,0.5,1,12,0,1,0,0,1,0,1,1,0,1,0,7,0,2,1,0,0,0,0,0,0,1,0,0
30000,6,38.0,0.75,1,0,1,0,0,1,0,0,0,0,4000,0,1,30000,0.6,1,12,1,0,2,1,1,1,3,1,0,0,0,3,0,4,0,0,1,0,0,0,1,0,0,0
30000,5,35.0,0.28,0,0,0,0,1,1,0,1,0,1,4000,0,1,30000,0.5,1,12,1,0,1,3,3,0,1,1,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0
30000,10,42.0,0.8,0,0,1,0,1,1,0,1,1,1,4000,0,1,30000,0.5,1,12,0,1,2,1,0,1,1,1,0,0,0,12,1,3,0,0,1,0,1,0,0,0,0,0
30000,25,23.0,0.4,0,1,1,0,1,1,0,1,0,1,4000,0,1,32000,0.7,1,12,1,0,2,1,0,1,1,0,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,0
30000,6,58.0,0.75,1,0,1,0,1,1,0,1,1,1,4500,0,1,30000,1.0,1,12,0,1,1,0,0,1,1,1,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0
31000,22,41.0,0.11,1,1,1,0,0,1,1,1,0,1,3000,0,1,32000,0.6,1,12,0,1,1,0,2,0,1,0,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,0
30000,8,39.3,0.36,1,0,0,0,0,0,0,0,0,0,4500,0,1,30000,0.0,1,12,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30000,10,30.0,0.4,1,0,1,0,1,1,1,1,1,1,4500,0,1,30000,0.7,1,12,0,1,1,0,0,1,1,1,0,0,0,6,0,2,0,0,1,0,0,0,0,1,0,0
32900,10,25.9,0.88,0,1,1,0,1,1,0,1,1,1,2000,0,1,0,0.7,1,12,1,0,2,2,2,1,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0
28000,7,25.0,0.96,0,1,1,0,1,1,0,1,1,1,6000,0,1,28000,0.5,1,12,1,0,3,1,2,1,1,0,1,0,0,6,0,4,1,0,0,0,0,0,0,1,0,0
32000,18,20.0,0.17,0,1,1,0,1,1,0,1,0,1,2500,0,1,32000,1.0,1,12,1,0,2,0,0,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0
30000,6,35.0,0.88,1,0,1,0,1,1,0,1,1,1,4000,0,1,30000,0.5,1,12,0,1,2,1,1,1,1,0,1,0,0,2,0,3,1,0,0,0,0,0,1,0,0,0
30000,12,30.0,0.22,0,0,1,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,1,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
29999,8,31.1,0.56,0,0,1,0,1,1,0,1,0,1,5000,0,1,29999,0.0,1,12,0,1,1,0,1,1,1,0,0,0,0,4,0,2,0,0,1,1,0,0,0,0,0,0
29000,4,23.0,0.2,0,1,1,0,1,1,0,1,1,1,5000,0,0,10000,0.0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,10,35.0,0.67,1,0,1,0,1,1,0,1,1,1,4000,0,1,30000,0.7,1,12,0,1,1,1,2,1,1,0,1,0,0,15,1,2,0,0,1,0,0,0,0,1,0,0
32000,11,28.5,0.77,1,0,1,0,1,1,0,1,0,1,2500,0,1,32000,0.0,1,12,1,0,2,2,0,2,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0
34500,20,33.8,0.6,1,0,0,0,1,1,1,1,0,0,0,1,1,34500,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,11,34.0,0.22,0,0,0,0,1,0,0,1,1,0,4500,0,1,30000,0.5,1,12,0,1,2,1,1,1,3,0,1,0,0,2,1,4,1,0,0,1,0,0,0,0,0,0
30000,8,39.0,0.7,0,0,1,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,0,1,1,1,2,1,1,1,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0
30000,11,35.0,0.76,1,0,1,0,1,1,0,1,0,1,4500,0,1,20000,0.0,1,3,1,0,1,1,1,1,3,0,1,0,0,2,0,4,0,0,1,1,0,0,0,0,0,0
29500,15,25.7,0.78,0,0,0,1,1,1,0,1,1,1,5000,0,1,29500,1.0,1,12,1,0,2,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0
30000,5,50.0,0.8,1,0,1,0,1,1,0,1,1,1,4500,0,1,30000,0.5,1,12,0,1,1,1,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
30000,8,46.0,0.78,1,0,1,0,1,1,0,1,0,1,4500,0,1,32000,0.5,1,12,0,1,1,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0
30000,22,22.0,0.84,0,1,1,0,1,1,0,1,0,1,4000,0,1,30000,0.5,1,12,1,0,2,1,2,0,1,1,0,0,0,7,0,4,0,1,0,0,0,1,0,0,0,0
30000,15,32.0,0.44,0,1,1,0,1,1,1,1,0,1,4000,0,1,15000,0.7,1,3,1,0,1,0,0,1,1,0,0,0,0,8,0,2,0,0,1,0,0,0,0,1,0,0
30000,17,51.0,1.0,1,0,1,0,1,1,0,1,1,1,4900,0,1,32500,0.0,1,12,0,1,1,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0
30000,10,41.0,0.11,1,0,0,0,1,1,0,1,0,1,4000,0,1,30000,0.5,1,12,0,1,2,1,1,0,1,1,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0
28000,10,35.1,0.07,1,0,1,0,1,1,0,1,1,1,6000,0,1,28000,0.5,1,12,1,0,2,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1
30000,23,29.0,0.33,1,0,1,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,1,0,2,0,1,1,1,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,1
30000,5,37.0,0.8,1,0,0,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,0,1,2,1,2,0,1,0,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0
35000,18,33.0,1.0,0,1,1,0,1,1,0,1,0,1,0,1,1,30000,0.5,1,3,1,0,3,1,1,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0
35000,25,35.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1,35000,0.72,1,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30000,8,24.0,0.04,1,0,1,0,1,1,0,1,1,1,5000,0,1,30000,0.5,0,3,0,0,2,0,1,1,3,1,0,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
35000,11,60.3,0.24,1,0,0,0,1,1,1,1,1,1,0,1,1,35000,0.5,1,3,0,1,3,1,2,2,3,1,0,0,0,8,1,4,1,0,0,0,0,0,0,0,0,1
30000,10,36.42,0.11,1,0,1,0,1,1,0,1,0,1,5000,0,1,30000,1.0,0,12,1,0,2,2,2,1,0,1,0,0,0,4,1,4,0,1,0,0,0,0,1,0,0,0
32000,20,28.7,0.5,1,0,0,0,1,0,0,1,1,1,3000,0,1,32000,1.0,1,12,1,0,2,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
35000,16,35.5,0.94,0,0,0,0,0,0,0,0,0,0,0,0,1,35000,0.8,1,12,0,0,1,1,1,0,3,1,0,0,0,12,0,3,0,0,1,0,0,0,1,0,0,0
30000,7,25.0,0.63,0,0,1,0,1,1,0,1,0,1,5000,0,1,30000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,1,0,0
35000,11,30.0,0.22,0,1,1,0,1,1,0,1,0,1,0,1,1,35000,0.5,1,12,0,0,2,1,2,1,3,0,1,0,0,6,1,4,0,0,1,1,0,0,0,0,0,0
30000,19,12.0,0.12,0,0,1,1,1,1,0,0,1,1,5000,0,1,15000,0.5,1,12,1,0,3,0,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
35000,5,36.0,0.53,1,0,1,0,1,1,0,1,1,1,0,1,1,35000,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,5,1,4,0,1,0,0,0,0,0,0,1,0
35000,8,48.0,0.89,1,0,1,0,1,1,0,1,0,1,0,1,1,35000,0.5,1,12,0,1,1,0,1,0,1,0,1,1,0,4,0,2,0,0,1,1,0,0,0,0,0,0
32000,12,43.0,0.08,1,0,1,1,1,1,1,1,1,1,3000,0,1,33000,1.0,1,12,1,0,2,1,2,2,1,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1
